     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       600,         4,         0,   0.005,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        18,         0,   0.008,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        47,         0,   0.014,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       147,         0,   0.037,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
    291600,      2264,         0,   0.601,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16111,       131,         0,   0.038,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       428,         0,   0.113,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
    613800,      4679,         0,    1.37,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       420,         0,   0.106,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1310,         0,   0.284,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1280,         0,   0.286,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      5416,        40,         0,   0.013,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      2434,        10,         0,   0.014,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      3513,        23,         0,   0.010,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      2419,        17,         0,   0.008,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
      1295,        14,         0,   0.006,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.003,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.004,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         7,         0,   0.004,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        16,         0,   0.007,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        41,         0,   0.015,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    486000,      3870,         0,   0.957,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       154,         0,   0.037,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       165,         0,   0.036,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,      2137,         0,   0.471,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       459,         0,   0.099,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     81000,       719,         0,   0.160,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     72900,       660,         0,   0.141,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    178200,      1629,         0,   0.340,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       339,         3,         0,   0.003,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
        29,         0,         0,   0.003,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
        75,         1,         0,   0.003,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.003,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.003,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         5,         0,   0.005,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        24,         0,   0.007,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        57,         0,   0.013,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       160,         0,   0.033,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       468,         0,   0.094,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
    467822,      3938,         0,   0.864,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
     19103,       180,         0,   0.038,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
    340200,      3118,         0,   0.644,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    332049,      2959,         0,   0.628,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      7709,        62,         0,   0.019,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       882,         5,         0,   0.005,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       331,         0,         0,   0.003,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       331,         3,         0,   0.004,pymatching,afda4725c7549ac2a437c30569bc3ca8ad5a980b8b43cc0fc16d3130dc870f36,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0022500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.003,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         4,         0,   0.003,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         6,         0,   0.005,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        23,         0,   0.007,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1426,         0,   0.306,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        45,         0,   0.014,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     72900,       729,         0,   0.151,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1419,         0,   0.303,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       173,         0,   0.034,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       168,         0,   0.036,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       502,         0,   0.102,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     81000,       896,         0,   0.178,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    145566,      1403,         0,   0.296,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
      3588,        27,         0,   0.010,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
      1440,        13,         0,   0.007,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       188,         5,         0,   0.004,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
    178200,      1783,         0,   0.394,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     31840,       355,         0,   0.067,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.003,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.003,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         7,         0,   0.004,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        27,         0,   0.007,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        76,         0,   0.014,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       157,         0,   0.036,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       554,         0,   0.102,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    246915,      2533,         0,   0.519,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    437400,      4326,         0,   0.872,pymatching,7f9ac257f96aef1937bde3b3970e31a9451877bdfe078a9587f26ae9b070c398,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
    340200,      3567,         0,   0.708,pymatching,ca3f68eab2bf6e13cfe30daac4a9c55e822362c78c56bd14a7095802c66ad195,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.004,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.004,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         9,         0,   0.005,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     72900,       811,         0,   0.163,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        30,         0,   0.007,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1621,         0,   0.314,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1585,         0,   0.319,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      7780,        72,         0,   0.021,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     21599,       259,         0,   0.051,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      2590,        22,         0,   0.009,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        56,         0,   0.015,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        73,         0,   0.016,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       194,         0,   0.043,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     27000,       335,         0,   0.067,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1596,         0,   0.328,pymatching,af72a46fcced937b945a730106257c4871f9d5f190a145463bcdecedaa483800,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     59400,       698,         0,   0.137,pymatching,811369e6d8b043f42fbf09e461dfec9211edba16004cfb7cdfa1f0b71784af06,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
